------------
Topic 1 (4445 tokens)
------------
0.00824	13.00000	0.01000	1996
0.00824	13.00000	0.01000	1st
0.00824	13.00000	0.01000	president
0.00761	12.00000	0.01000	lost
------------
Topic 7 (1006 tokens)
------------
0.03938	40.00000	0.01000	steer
0.03643	37.00000	0.01000	carbon
0.03151	32.00000	0.01000	rate
0.02855	29.00000	0.01000	increase
0.02658	27.00000	0.01000	plant
0.02462	25.00000	0.01000	balance
0.02462	25.00000	0.01000	respiration.
0.02265	23.00000	0.01000	global
0.02068	21.00000	0.01000	nitrogen
0.01969	20.00000	0.01000	root
0.01871	19.00000	0.01000	injury
0.01871	19.00000	0.01000	chamber
0.01773	18.00000	0.01000	link
0.01674	17.00000	0.01000	change
0.01674	17.00000	0.01000	brain
0.01674	17.00000	0.01000	moisture
0.01674	17.00000	0.01000	rates
0.01576	16.00000	0.01000	amount
0.01576	16.00000	0.01000	greater
0.01576	16.00000	0.01000	temperature
0.01477	15.00000	0.01000	animal
0.01477	15.00000	0.01000	compensation
0.01477	15.00000	0.01000	climate
0.01477	15.00000	0.01000	plants
0.01379	14.00000	0.01000	different
0.01379	14.00000	0.01000	systems
0.01379	14.00000	0.01000	organic
0.01379	14.00000	0.01000	vestibular
0.01281	13.00000	0.01000	patient
0.01281	13.00000	0.01000	term
0.01281	13.00000	0.01000	compounds
0.01281	13.00000	0.01000	mode
0.01281	13.00000	0.01000	levels
0.01182	12.00000	0.01000	wrestling
0.01182	12.00000	0.01000	closed
0.01182	12.00000	0.01000	important
0.01182	12.00000	0.01000	growth
0.01182	12.00000	0.01000	measuring
0.01084	11.00000	0.01000	process
0.01084	11.00000	0.01000	role
0.01084	11.00000	0.01000	designed
0.00985	10.00000	0.01000	reduce
0.00985	10.00000	0.01000	energy
0.00985	10.00000	0.01000	animals
0.00985	10.00000	0.01000	conditions
0.00887	9.00000	0.01000	released
0.00887	9.00000	0.01000	head
0.00887	9.00000	0.01000	days
0.00887	9.00000	0.01000	time.
0.00887	9.00000	0.01000	occurs
------------
Topic 0 (1659 tokens)
------------
0.02217	37.00000	0.01000	field
0.02038	34.00000	0.01000	systems
0.01738	29.00000	0.01000	aircraft
0.01618	27.00000	0.01000	training
0.01618	27.00000	0.01000	air
0.01439	24.00000	0.01000	across
0.01439	24.00000	0.01000	structures
0.01379	23.00000	0.01000	small
0.01379	23.00000	0.01000	land
0.01379	23.00000	0.01000	natural
0.01319	22.00000	0.01000	provide
0.01319	22.00000	0.01000	model
0.01259	21.00000	0.01000	existing
0.01199	20.00000	0.01000	increased
0.01199	20.00000	0.01000	every
0.01199	20.00000	0.01000	level
0.01139	19.00000	0.01000	could
0.01139	19.00000	0.01000	within
0.01139	19.00000	0.01000	information
0.01139	19.00000	0.01000	addition
0.01079	18.00000	0.01000	units
0.01079	18.00000	0.01000	forests
0.01079	18.00000	0.01000	important
0.01079	18.00000	0.01000	function
0.01079	18.00000	0.01000	range
0.01019	17.00000	0.01000	associated
0.01019	17.00000	0.01000	hypothesis
0.00959	16.00000	0.01000	source
0.00959	16.00000	0.01000	occur
0.00959	16.00000	0.01000	complex
0.00959	16.00000	0.01000	case
0.00899	15.00000	0.01000	available
0.00899	15.00000	0.01000	construction
0.00899	15.00000	0.01000	layer
0.00899	15.00000	0.01000	point
0.00899	15.00000	0.01000	lands
0.00899	15.00000	0.01000	physical
0.00899	15.00000	0.01000	build
0.00899	15.00000	0.01000	shown
0.00899	15.00000	0.01000	control
0.00839	14.00000	0.01000	management
0.00839	14.00000	0.01000	variety
0.00839	14.00000	0.01000	research
0.00839	14.00000	0.01000	possible
0.00839	14.00000	0.01000	parts
0.00839	14.00000	0.01000	project
0.00839	14.00000	0.01000	low
0.00780	13.00000	0.01000	various
0.00780	13.00000	0.01000	lead
0.00780	13.00000	0.01000	influence
